title,addr,url,size,price
"(单间出租)留学人员创业园附近,国华印象,北向小单间出租,4", 高新  其他租房 国华印象,http://jn.ganji.com//fang3/2923387026x.htm,12㎡,400
个人(单间出租)奥体，龙奥大厦 无中介包物业网！精装全配 拎, 高新  奥体中心租房 中海奥龙观邸,http://jn.ganji.com//fang3/2923220376x.htm,12㎡,400
个人房源个人奥体中路盛景家园带暖气免物业免网费拎包入住, 高新  国际会展中心租房 盛景家园,http://jn.ganji.com//fang3/2923211268x.htm,10㎡,600
高新万达 齐鲁软件园 大学科技园 香格里拉 新生活家园阳台次, 高新  国际会展中心租房 新生活家园(别墅),http://jn.ganji.com//fang3/2922980385x.htm,25㎡,500
个人 奥体，汉峪金谷，舜泰广场旁精装次卧 好位置 但房租不贵,   租房,http://jn.ganji.com//fang3/2922871005x.htm,17㎡,550
高薪万达 齐鲁软件园 奥盛大厦 小鸭集团 理想家园独立阳台次, 高新  国际会展中心租房 理想嘉园,http://jn.ganji.com//fang3/2922870624x.htm,25㎡,500
精装修 个人房源 汉峪金谷对面 奥林逸城小区 随时免费看房, 高新  舜华路租房 鲁邦奥林逸城,http://jn.ganji.com//fang3/2922760866x.htm,13㎡,400
降价急急急！豪华公寓首月免房租！海亮主卧 拎包入住！, 槐荫  高铁西客站租房 海亮艺术华府,http://jn.ganji.com//fang3/2971843202x.htm,35㎡,490
我在新生活家园出租精装单间干净整洁 拎包入住, 高新  国际会展中心租房 新生活家园,http://jn.ganji.com//fang3/2897576710x.htm,20㎡,580
个人房源 舜泰广场，汉峪金谷 龙奥北路 精装次卧 甩租350, 高新  奥体中心租房 济高舜奥华府,http://jn.ganji.com//fang3/2922061974x.htm,15㎡,350
可月付600至800元 免中/介费 祝甸 辛祝路 杏林苑小区, 历城  东风租房 辛祝路杏林苑,http://jn.ganji.com//fang3/2921785701x.htm,21㎡,600
北坦商业圈聚贤街小区环境好位置佳交通方便拎包入住免费看房, 天桥  堤口路租房 聚贤街建行宿舍,http://jn.ganji.com//fang3/2921537148x.htm,20㎡,600
小区环境优美舒适 房间温馨干净 阳光充足 交通便利, 高新  国际会展中心租房 万达华府,http://jn.ganji.com//fang3/2921461311x.htm,35㎡,500
单间。紧邻高新区丁豪铭盛大厦头条，软件园奥体中路，免物业网费, 高新  国际会展中心租房 贤文花园南区,http://jn.ganji.com//fang3/2921099271x.htm,28㎡,550
皇金时代 精装修 单身白领公寓 领包入住, 高新  舜华路租房 黄金时代,http://jn.ganji.com//fang3/2927048185x.htm,20㎡,600
汉峪金谷 舜泰广场 重汽1956 精装修 拎包入住, 高新  舜华路租房 重汽1956,http://jn.ganji.com//fang3/2928943162x.htm,20㎡,300
会展中心 丁豪广场 盛世花城 精装修 好房急租 拎包入住, 历下  康虹路租房 天业盛世花城,http://jn.ganji.com//fang3/2928942976x.htm,20㎡,300
阳光100K9区 精装电梯房 押一付一 拎包入住 可短租, 槐荫  阳光新路租房 阳光100国际新城K区,http://jn.ganji.com//fang3/2926761676x.htm,20㎡,300
七里河精装朝南卧室450出租  押一付一，可短租, 历城  七里河租房 七里河小区,http://jn.ganji.com//fang3/3009609209x.htm,25㎡,450
万达华府南向卧室全新家具 宽带免费个人房源押一付一拎包即住, 高新  国际会展中心租房 万达华府,http://jn.ganji.com//fang3/2927445274x.htm,26㎡,600
大学科技园产业园 留学人员创业园旁南向飘窗次卧 面积大采光好, 高新  齐鲁软件园租房 中海天悦府(北区),http://jn.ganji.com//fang3/2927193430x.htm,25㎡,600
汉峪金谷 齐鲁软件园 经十路旁实墙次卧两人间 站牌近交通方便, 高新  齐鲁软件园租房 龙园小区,http://jn.ganji.com//fang3/2927183086x.htm,20㎡,550
玉兰广场 银丰广场 奥体旁出租便宜单间 品质小区 安全性高, 高新  奥体中心租房 中海奥龙观邸,http://jn.ganji.com//fang3/2927151391x.htm,15㎡,400
可短租450无高新舜泰广场汉峪金谷单间合租, 高新  舜华路租房 重汽1956,http://jn.ganji.com//fang3/2926870015x.htm,28㎡,450
。草山岭小区 450元 3室2厅2卫 精装修带衣服直接入住, 高新  齐鲁软件园租房 草山岭小区,http://jn.ganji.com//fang3/2926865053x.htm,15㎡,450
凯旋公馆 单间合租房 领包入住 无中介 月付短租 交通便利, 高新  其他租房 凯旋公馆,http://jn.ganji.com//fang3/3009540137x.htm,15㎡,600
免费看房 可月付 工业南路化纤厂路 当天订房直降100, 历城  其他租房 中建苑,http://jn.ganji.com//fang3/2923410936x.htm,25㎡,550
紧邻高新丁豪三庆财富，软件园铭盛大厦头条，精装修，免物业网费, 高新  国际会展中心租房 贤文花园南区,http://jn.ganji.com//fang3/2931491623x.htm,26㎡,500
紧邻高新丁豪三庆财富，软件园铭盛大厦头条，精装修，免物业网费, 高新  国际会展中心租房 贤文花园南区,http://jn.ganji.com//fang3/2931491692x.htm,26㎡,500
紧邻高新丁豪三庆财富，软件园铭盛大厦头条，精装修，免物业网费, 高新  国际会展中心租房 贤文花园南区,http://jn.ganji.com//fang3/3014391593x.htm,26㎡,500
有厨房做饭580，没中/介费可押一付一，花园路口林业大厦附近, 历下  历山路租房 鲁艺风景,http://jn.ganji.com//fang3/2923245000x.htm,15㎡,580
4楼有集中供暖，没中/介费，可押一付一，花园路林业大厦480, 历城  花园路租房 历园新村,http://jn.ganji.com//fang3/2931377287x.htm,15㎡,480
一个温暖的家！ 海亮 首月免房租！急租 拎包入住 朋旭公寓, 槐荫  高铁西客站租房 海亮艺术华府,http://jn.ganji.com//fang3/2922729582x.htm,30㎡,590
高铁附近过年活动价！ 精装修房间干净整洁首月免房租！免无线, 槐荫  高铁西客站租房 海亮艺术华府,http://jn.ganji.com//fang3/2922729726x.htm,24㎡,550
非顶楼 婚房首租 精装次卧全新四件套 家具家电齐全 拎包即住, 高新  工业南路租房 中建馨园,http://jn.ganji.com//fang3/3009225896x.htm,20㎡,450
房东直租 三户合租 多路公交直达高新区能做饭家具齐全, 历下  解放东路租房 鲍德茂岭花苑,http://jn.ganji.com//fang3/2926046401x.htm,17㎡,550
个人房源 山师东 山艺正对面 万豪国际单间出租 可短租, 历下  文化东路租房 万豪君悦府,http://jn.ganji.com//fang3/2925866587x.htm,13㎡,550
未来城精装修南向卧室 全新家具个人房源押一付一宽带免费拎包住, 高新  国际会展中心租房 未来城,http://jn.ganji.com//fang3/2906241183x.htm,27㎡,450
可短租 舜玉小区 正规三居室新房出租 两室朝南双向阳台, 市中  舜玉路租房 舜玉小区南区,http://jn.ganji.com//fang3/2915776056x.htm,32㎡,500
个人房源可拎包入住有需要在汉峪金谷、舜泰广场、玉兰广场、齐鲁, 高新  舜华南路租房 东城逸家逸俊园1区,http://jn.ganji.com//fang3/2914502373x.htm,20㎡,550
独卫、热水器、WiFi、公交多21、22、86、K302等等, 市中  二环南路租房,http://jn.ganji.com//fang1/2110464028x.htm,14㎡,330
.WIFI、安静整洁、饭点多、公交21、22、74、K302, 市中  二环南路租房,http://jn.ganji.com//fang1/2059965415x.htm,14㎡,260
公安局宿舍(姚家)带独卫家电齐全随时看房, 历下  解放路租房 公安局宿舍(姚家),http://jn.ganji.com//fang1/2923471356x.htm,43㎡,500
中益燕开花园阳台卫生间都有采光也好, 历下  环山路租房 中益燕开花园,http://jn.ganji.com//fang1/2931597325x.htm,45㎡,500
浪潮宿舍(工业北路)不信你不喜欢, 历城  工业北路租房 浪潮宿舍(工业北路),http://jn.ganji.com//fang1/2931595615x.htm,45㎡,600
"西市场附近找高层合租电梯房400,500,600,700大小", 天桥  堤口路租房 经纬嘉园,http://jn.ganji.com//fang1/2913964176x.htm,15㎡,450
姚家小区只需550大空调拎包入住小乔直租好房不等人, 历下  解放东路租房 姚家小区,http://jn.ganji.com//fang3/2913686382x.htm,24㎡,550
化纤厂路交通便利凯旋公馆只需300小乔直租好房不等人, 高新  其他租房 凯旋公馆,http://jn.ganji.com//fang3/2913690552x.htm,24㎡,300
四季花园 精装主卧 家电齐全 拎包入住 双气无线, 市中  英雄山路租房 泉景四季花园,http://jn.ganji.com//fang3/2908628524x.htm,32㎡,600
短租 月付 合租单间450全包水电 省中医 暖气 配套如图, 历下  文化东路租房 万豪君悦府,http://jn.ganji.com//fang3/2912850519x.htm,15㎡,450
高新万达旁明湖白鹭郡单间无任何费用拎包入住, 高新  国际会展中心租房 明湖白鹭郡,http://jn.ganji.com//fang3/2912237073x.htm,12㎡,350
大赵庄朝南向整体厨房, 天桥  其他租房 大赵庄,http://jn.ganji.com//fang1/3014496260x.htm,46㎡,600
银丰唐郡紫薇园小区便宜实惠家一样的感觉, 历城  经十东路租房 银丰唐郡紫薇园小区,http://jn.ganji.com//fang1/2931593539x.htm,45㎡,600
凯旋新城环境好采光好, 槐荫  营市街租房 凯旋新城,http://jn.ganji.com//fang1/2931593488x.htm,58㎡,500
就这么任性 燕山新居单身福利 拎包入住 省立医院 国奥城附近, 高新  其他租房 燕山新居,http://jn.ganji.com//fang3/2912173692x.htm,97㎡,550
华鑫现代城，一室一厅，精装修，实图, 济阳  租房 华鑫现代城,http://jn.ganji.com//fang1/2919662797x.htm,40㎡,600
(出租)洪楼广场女生公寓260元/月, 历城  洪家楼租房 洪楼广场单位宿舍,http://jn.ganji.com//fang3/2911379268x.htm,20㎡,260
洪家楼 洪楼广场大学生 公寓, 历城  洪家楼租房 洪楼广场单位宿舍,http://jn.ganji.com//fang3/2911379499x.htm,20㎡,300
(出租)洪楼广场女生公寓260元/月, 历城  洪家楼租房 洪楼广场单位宿舍,http://jn.ganji.com//fang3/2911379529x.htm,20㎡,260
(出租)济南平价学生公寓260/月, 历城  洪家楼租房 洪楼广场单位宿舍,http://jn.ganji.com//fang3/2911379613x.htm,80㎡,260
明四花苑小区家电齐全急租, 章丘  不限租房 明四花苑小区,http://jn.ganji.com//fang1/2931592618x.htm,59㎡,600
华侨会馆宿舍超底价极缺房源, 历下  千佛山租房 华侨会馆宿舍,http://jn.ganji.com//fang1/2923466748x.htm,45㎡,600
解放东路政法学院西500米雁翔苑西邻南向大卧室免费wifi, 历下  解放东路租房 解放东路小鸭宿舍,http://jn.ganji.com//fang3/2903816757x.htm,25㎡,600
凤凰山商贸城附近 精装好房 家电齐全 拎包入住 随时看房, 天桥  凤凰山路租房 凤凰山路小区,http://jn.ganji.com//fang3/2905459134x.htm,22㎡,500
经纬嘉园保利中心龙槐雅苑顺祥新区靠近西市场火车站可月付短租, 天桥  其他租房 经纬嘉园,http://jn.ganji.com//fang3/2916838432x.htm,20㎡,500
万达精装好房出租家具家电三线齐全可月付 交通便利随时看房拎包, 市中  杆石桥租房 回民小区,http://jn.ganji.com//fang3/2903991225x.htm,22㎡,500
急急 首月免房租！ 图片真实600中建主卧 西客站拎包入驻, 槐荫  高铁西客站租房 中建锦绣城,http://jn.ganji.com//fang3/2897550691x.htm,37㎡,570
高新万达旁明湖白鹭郡单间免物业免网费拎包入住, 高新  国际会展中心租房 明湖白鹭郡,http://jn.ganji.com//fang3/2907000918x.htm,10㎡,500
会展中心丁豪万达贤文花园家具齐全精装修带阳台随时入住干净整洁, 历下  康虹路租房 贤文花园,http://jn.ganji.com//fang3/2894930829x.htm,18㎡,400
北大滨河时代朗润苑高端公寓, 天桥  历山北路租房 北大时代,http://jn.ganji.com//fang3/2899009393x.htm,30㎡,500
堤口路铁路宿舍博文小学附近3楼床衣橱沙发热水器简单家具, 天桥  堤口路租房 堤口路铁路宿舍,http://jn.ganji.com//fang1/2949253949x.htm,50㎡,600
单间。丁豪万达软件园繁华商业圈首月房租减半。精装修，拎包入住, 高新  国际会展中心租房 贤文花园南区,http://jn.ganji.com//fang3/2861429947x.htm,22㎡,500
汉峪金谷附近德润天玺正规三居室无隔断，有空调，随时看房, 高新  舜华路租房 德润天玺,http://jn.ganji.com//fang3/2889410284x.htm,20㎡,600
真实图片，青年公寓，环境优雅，随时看房，欢迎美女帅哥拎包入住, 天桥  其他租房 青年居易,http://jn.ganji.com//fang1/2909798491x.htm,15㎡,480
齐鲁软件园银荷大厦铭盛大厦旁雅居园精品单间只需500元有暖气, 高新  国际会展中心租房 雅居园,http://jn.ganji.com//fang3/2894931132x.htm,15㎡,500
高新万达旁明湖白鹭郡无免网费拎包入住, 高新  国际会展中心租房 明湖白鹭郡,http://jn.ganji.com//fang3/2869938942x.htm,15㎡,500
"济南爱干净,易相处女生合租,木地板,两室一厅", 历下  历山路租房,http://jn.ganji.com//fang3/2855803630x.htm,120㎡,200
济南泉城人家男生女生青年公寓，专业保洁，有暖气, 历城  七里河租房,http://jn.ganji.com//fang3/2855604310x.htm,120㎡,280
万达大观园附近 精装好房 价格便宜 家电齐全 双气 随时看房, 市中  大观园租房 大观园单位宿舍,http://jn.ganji.com//fang3/2909676751x.htm,22㎡,500
个人汉峪金谷+重汽1956+德润天玺+舜奥华府+精装押一付一, 高新  舜华路租房 重汽1956,http://jn.ganji.com//fang3/2894024418x.htm,25㎡,450
急急 首月免房租！ 图片真实600中建主卧 西客站拎包入驻, 槐荫  高铁西客站租房 中建锦绣城,http://jn.ganji.com//fang3/2999729456x.htm,37㎡,570
工业南路万达广场精装修美莲广场鑫盛大厦带阳台家具齐全拎包即住, 高新  国际会展中心租房 万达华府,http://jn.ganji.com//fang3/2894931150x.htm,20㎡,550
"济南爱干净,易相处女生合租,木地板,两室一厅", 市中  大观园租房,http://jn.ganji.com//fang3/2938676414x.htm,120㎡,200
个人出租，位置好家具家电齐全，房屋宽敞明亮，随时看房，个人, 历下  解放东路租房 边防局宿舍,http://jn.ganji.com//fang3/2896807857x.htm,25㎡,600
温馨！火车站首月免房租！ 免费wifi 带空调 图片一样, 天桥  堤口路租房 宝华新区,http://jn.ganji.com//fang3/2930856424x.htm,35㎡,590
过年活动价！首月免房租！高铁海亮简约风格干净卫生, 槐荫  高铁西客站租房 梦世界润园,http://jn.ganji.com//fang3/2930856541x.htm,25㎡,600
降价急租 ！西客站海亮 图片真实 首月可免房租！拎包入驻, 槐荫  高铁西客站租房 海亮艺术华府,http://jn.ganji.com//fang3/3013754933x.htm,38㎡,580
西客站旁，青岛路 泰安路，交通便利，可月付，可短租免费wif, 槐荫  高铁西客站租房 海亮艺术华府,http://jn.ganji.com//fang3/3013755053x.htm,30㎡,600
过年活动价！首月免房租！高铁海亮简约风格干净卫生, 槐荫  高铁西客站租房 梦世界润园,http://jn.ganji.com//fang3/2930856625x.htm,25㎡,600
惊爆眼球！急急！豪华公寓首月免房租！西客站金科 自己房子, 槐荫  高铁西客站租房 海亮艺术华府,http://jn.ganji.com//fang3/2930856511x.htm,40㎡,570
过年活动价！西客站绿地单间一免中介首月免房租！包水电物业网, 槐荫  高铁西客站租房 海亮艺术华府,http://jn.ganji.com//fang3/2930856559x.htm,15㎡,570
过年活动价！首月免房租！西客站海亮！图片真实！免宽带, 槐荫  高铁西客站租房 海亮艺术华府,http://jn.ganji.com//fang3/2930856850x.htm,20㎡,590
"丽园花苑,拎包入住,性价比高,交通便利", 章丘  不限租房 丽园花苑,http://jn.ganji.com//fang1/2931590578x.htm,39㎡,500
天东小区出行方便门口公交站, 天桥  成丰桥租房 天东小区,http://jn.ganji.com//fang1/3014490251x.htm,48㎡,500
贤文世家精装单间300400就租，紧靠万达丁豪银座，公交便利, 历城  工业北路租房 海信贤文世家,http://jn.ganji.com//fang3/2895092706x.htm,15㎡,350
